gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR231300	0.99615	1	238.711516312728	153.56012752638	175.39448432884	106.879109974984	0.608536253032443	0.621363414319423	0.0994301858366288	0.749326385244815	0.998047876692194	0.79686593301867	0.900559523855178
CARHR231310	0.30517	1	5.11057899450115	139.006765963027	24.1217958042273	27.7219630748353	0.0354612347043116	0.465278682058855	0.251353992615629	5.58845431775274e-12	6.99828375007263e-11	5.10789279395078e-13	6.03302775556744e-12
CARHR231320	0.71781	1	52.0028540179793	38.5119180477546	89.8037871802385	27.5963280708862	0.57452339359827	0.764937811075771	0.182824592957806	0.00440327355231134	0.0150856925022842	0.00555373860893017	0.0160751695594468
CARHR231330	0.95938	1	217.860101423124	97.8465533923596	285.425126818094	93.8702889972756	0.690071299100278	0.752514042924871	0.0463114619192927	0.0738610110394157	0.165901291434703	0.0803529439481838	0.155275596497893
CARHR231340	0.98761	1	645.768578346324	393.871603490572	619.551289147827	420.208726288249	0.621146228885982	0.595859890696015	0.113555912527282	0.261362549033121	0.458136851976065	0.255836892291661	0.391901088545835
CARHR231350	0.98759	1	171.065021933527	190.857652176032	183.752792236121	215.965840530648	0.472656272101215	0.459705345643316	0.0525383703275713	0.771240885283485	1	0.775579859638622	0.884772423882977
CARHR231370	0.9992	1	41.3099782787438	40.9151684812973	28.5435549316836	40.7388904674594	0.502400784997068	0.41198827159234	0.196919519100348	0.329200462927191	0.548641877185281	0.342821041526649	0.490715738780294
CARHR231380	0.92017	1	468.021171410053	382.107329320626	228.137837585185	225.467205328146	0.550529915192577	0.502943785897845	0.0367172153660402	0.115366222240972	0.239155939171357	0.113577083429296	0.20550321751519
CARHR231390	0.22163	1	810.37935957476	2134.64425086902	256.939744796304	1613.49252619127	0.275169053552221	0.137369178655499	0.070873783826357	1.90830604036986e-30	6.61710514547636e-29	4.81182394400009e-29	1.36093048593446e-27
CARHR231400	0.98742	1	3.29179588513355	427.87809534881	0	218.585997994958	0.00763456807179398	0	0.00538009027704113	0.554571464317227	0.80572460294883	0.477482453112374	0.627873889537356
CARHR231410	0.00013	0.0187269798657718	0	57.0976998318612	14.0093339951295	22.5839792414595	0	0.382838632417735	0.237056000512223	3.50424413709879e-07	2.61435857346849e-06	1.81638454874468e-06	1.0556973283308e-05
CARHR231420	0.55305	1	27.2077209181873	108.824929827168	20.8030226291227	52.8561052943301	0.200008753553721	0.282422874334616	0.11547928206703	0.171941833272992	0.329249666283477	0.236511303360043	0.368663286440879
CARHR231430	0.85546	1	2223.87068155562	2400.41082480788	560.042714505833	750.832190042917	0.480911613727524	0.427228191311374	0.0522867621429339	0.000563972631501774	0.00242928126882482	0.000657954051431132	0.00242856756227452
CARHR231440	1e-05	0.00177388429752066	504.813222809474	51.6093929530172	178.277691306199	133.728823916823	0.907247851738926	0.571390924893879	0.147107530537291	4.62195761564997e-30	1.5847555632957e-28	1.26374119563449e-30	3.7491675993163e-29
CARHR231450	0.80065	1	445.053347447397	586.987330744738	210.835041042363	577.393926215038	0.431236245674942	0.267479437828772	0.14662024145199	5.35475144323146e-13	7.35815524824072e-12	7.98190419043605e-13	9.26940674375926e-12
CARHR231460	0.98994	1	1336.70437792078	1057.61418002218	1472.67307813199	1067.12767178399	0.558281759745949	0.57983803579108	0.0419467418054514	0.127470949201482	0.259167988411538	0.13373202636733	0.235230741030686
CARHR231470	0.99569	1	1384.84986160527	70.3549055388777	1753.12096022345	86.7894950830068	0.951652917082625	0.952829500570151	0.00846755468449002	0.934469324222751	1	0.940158800065524	1
CARHR231480	1	1	495.09434184285	0	425.197179864334	0	1	1	0	1	1	NA	NA
CARHR231490	0.87286	1	1561.21517228155	1647.58575169498	2202.37562509677	2720.83479891791	0.486541611421255	0.447345418012993	0.0362253734362482	0.000544321884849275	0.00235455964054914	0.000577379696830535	0.0021641028785161
CARHR231500	0.95331	1	394.609730884267	510.524053823162	231.756372068744	246.881684886968	0.435968403291695	0.484199634151089	0.0420958575161989	0.0888706229957149	0.193617443359726	0.0973684918948354	0.181372876533799
CARHR231510	1	1	18.2223388667424	19.1831555244633	0	119.580476336282	0.487156744305098	0	NA	9.27560312545065e-14	1.33721292857075e-12	5.04762516411328e-15	6.78463497668618e-14
CARHR231520	0.56606	1	1300.10138621266	577.805312944763	1404.38206749998	963.467974327252	0.692314153198339	0.593104310953848	0.0679384576303983	2.75486454015604e-11	3.2596699277789e-10	3.04021585541292e-11	3.08706675301728e-10
CARHR231530	0.15576	1	486.910136656587	180.956179773934	1420.08177869246	180.017327553814	0.729053292070376	0.887496138925968	0.177545299573508	1.5971455995689e-19	3.43842860071684e-18	9.7679108972315e-21	1.9080475572186e-19
CARHR231540	0.46492	1	16.1765153868166	26.3054602830474	13.2119598338628	58.1620690489865	0.380785383253537	0.185108785935965	0.206438283852571	0.0261960670014992	0.0702577011270998	0.0369636833454475	0.0817986791579834
CARHR231550	0.56334	1	20.9040078561427	34.8785723255107	7.86649027132598	7.58728484021034	0.374740784454031	0.509033567173733	0.31310767477424	0.398973155992952	0.634741918598402	0.509794515706544	0.6590221113619
CARHR231560	0.86589	1	1017.76365378426	961.458415389174	848.118953276037	958.10153415093	0.514224083106198	0.469554497460172	0.0559098597014142	0.0062548568666202	0.0205124901123202	0.00666370327960055	0.0188616510261192
CARHR231570	1	1	0	1.49461114280474	0	4.20914878669762	0	0	NA	1	1	NA	NA
CARHR231580	0.69498	1	5.44096616079602	4.12368839619399	12.9569928566604	5.64612014795632	0.568861753278865	0.69649594954591	0.278939416015852	0.677470355731225	0.92938921867666	0.797946760995908	0.901456600995745
CARHR231590	1	1	5.78540659979154	1.43078524974455	20.4247837828254	50.4617194691083	0.801725719108129	0.288133605775909	NA	0.00515614063447568	0.0173162753799756	0.0177978405334463	0.0443142836721323
CARHR231600	0.80457	1	2623.53002008649	4814.28753771283	4058.48812475725	6094.7372044587	0.352728471718891	0.399724027898694	0.0281323716620003	2.33688869867722e-10	2.51045941083122e-09	2.47505937957455e-10	2.28252687002752e-09
CARHR231610	0.97761	1	409.746221881062	478.210850018776	232.221393255685	302.608641352868	0.461448233082242	0.434196619914305	0.0293383433130567	0.322299099824599	0.539864825865084	0.344382393119357	0.492175890080049
CARHR231620	1	1	0	0	0	12.3633578133829	NA	0	NA	1	1	NA	NA
CARHR231630	0.94475	1	506.489524776518	943.194553891467	614.484188049703	941.455419225673	0.349379242160055	0.394928045520824	0.060686064068674	0.0102477757111153	0.0314991060952854	0.0110055475651546	0.0292355956792143
CARHR231650	1	1	2.62697082022321	2.00998757835509	4.33563032883519	9.53646036729246	0.566528873976666	0.31254339549881	NA	0.3046955624355	0.516464151631966	0.671750365628189	0.803449664538918
CARHR231660	0.01691	0.921208730964467	142.365739831607	532.917553289714	630.832011670417	662.449957744573	0.210823725807813	0.487776081774163	0.140967663498241	2.02289620174076e-34	7.89444437712066e-33	1.2408881585462e-32	3.91105581478704e-31
CARHR231670	1	1	13.6889675284685	6.22546719333062	38.3472456899946	39.4310044658418	0.687389208867878	0.493033021611596	NA	0.13236426864134	0.267236237733227	0.19380093654791	0.315529438859471
CARHR231690	0	0	79.3379410886023	0	65.8159263075814	48.6021410464633	1	0.575223195336159	0.369934492673005	3.68520548613188e-14	5.47021096503006e-13	6.21051695704711e-11	6.09193427081223e-10
CARHR231700	0.99969	1	382.263849848927	420.704801370968	167.567543683985	184.291895948837	0.476063230199809	0.476234327715771	0.0395981783653204	1	1	0.999999999999987	1
CARHR231710	1	1	0	127.949362337827	47.4198374057108	221.609141217734	0	0.176262935124485	NA	4.73000562131304e-09	4.41796521565984e-08	9.81645725208333e-07	5.94281263603154e-06
CARHR231720	0.96724	1	730.153505480728	1062.91178913049	497.052411837192	628.516685330513	0.40720965805043	0.441600975975563	0.059810102559914	0.0703161679890022	0.159289311843371	0.0728880272733192	0.143627875608688
CARHR231730	0.26145	1	275.189585716488	137.630791627129	566.114623422004	91.8843490428123	0.666608531989761	0.860357914088194	0.134944575063637	1.08694048086971e-13	1.55949802683071e-12	9.81616599106491e-14	1.20864451397093e-12
CARHR231740	0.8285	1	18.4546879396992	22.5741626440125	23.2840417796894	56.2648852667544	0.44979782950648	0.292700890435584	0.206522505099826	0.154874096812878	0.303166221066267	0.12952165977801	0.229065535808896
CARHR231750	0.89742	1	130.93767356806	3.84025689726763	81.5096850454279	17.1101673866585	0.971506782423436	0.826503822864253	0.0963934094194926	0.000280974479209336	0.00129195291811251	0.000322642544998446	0.00127168992703549
CARHR231760	0.9928	1	2194.08515017919	3659.51202360965	1756.64902922386	2746.11160250792	0.374826809060903	0.390127118204871	0.0320356199642782	0.111532040780187	0.232586232125503	0.116732609128474	0.210084040535421
CARHR231770	0.5575	1	774.20895582138	1975.06131376073	648.148176119221	225.245759165395	0.28160525517888	0.742102904467738	0.259613571880957	1.41593766388741e-129	3.10119245078362e-127	8.84325152972172e-130	1.69287760336336e-127
CARHR231810	0.98368	1	857.70782677031	601.513830783883	840.674865715711	647.559896358995	0.587784468747481	0.564880546496408	0.0535337219624798	0.218806903799374	0.397938602198761	0.22214956168201	0.3508477575987
CARHR231820	0.38254	1	7.84457965892064	57.3145563709197	36.2867684621104	78.7378412969756	0.120391093818803	0.315469607226762	0.0994363860488809	0.00404495234648209	0.0139988483013369	0.00604401360590297	0.0173096742420396
CARHR231830	0.92426	1	2415.41656397931	2290.77710463003	2317.31067434679	2552.97640475956	0.513242066532519	0.475805766006712	0.0371020433628262	0.000253323628177521	0.00117462483370108	0.000269726153516721	0.00108021136927001
CARHR231840	0.14966	1	293.134642717228	880.642766686388	167.739100474676	209.698359620366	0.249736142788918	0.44441561373489	0.088840728821227	1.90321849171516e-12	2.48483465366023e-11	9.69931614007134e-13	1.11923707692473e-11
CARHR231850	0.07668	1	724.581913038778	347.465155223352	990.520288203746	194.561590896958	0.675886287542748	0.835824347390578	0.102611093360646	9.18046000857e-19	1.88203814349519e-17	1.0137452475065e-18	1.78297592564344e-17
CARHR231860	0.97594	1	1510.65295979746	795.740572929239	943.761545349175	551.150991810172	0.654984909713787	0.63131555986715	0.0453573478541796	0.144914592540219	0.287546609851442	0.145493295231062	0.251061871816311
CARHR231870	0.14911	1	175.82066313757	1116.26893964085	208.952541085617	550.600785500276	0.136074667545887	0.275099237633301	0.0852366665136982	2.46145278065239e-14	3.69200716169972e-13	1.06683797260588e-14	1.39780370099499e-13
CARHR231880	0.83871	1	447.299054908415	220.42208760623	393.495138852725	141.32479037219	0.669889009690305	0.735752572689271	0.0441460614353302	0.013629871377803	0.0403742146360976	0.0158832976424355	0.0402583485610219
CARHR231890	0.87375	1	297.930239106495	348.815983437893	192.541606858616	163.406690880439	0.460660192083375	0.540925769505345	0.0498675486067619	0.0146104159701086	0.0428705356640343	0.017934755385887	0.0446124280464698
CARHR231900	0.5812	1	118.046673484301	5.60541267450373	222.651981803822	22.1079243720835	0.954667868140091	0.909675057825055	0.0359274941097882	0.211573839235264	0.387310949709654	0.181225014209002	0.299681930856122
CARHR231910	0.9997	1	156.579028647812	151.554284582692	94.1361147064109	111.163601491978	0.508153522922335	0.458530174564116	0.117690509458246	0.280786503694266	0.484204651610882	0.311623657414637	0.456566734112254
CARHR231920	0.99984	1	1194.11939187928	638.768177557352	691.357462639673	373.735536098595	0.651496257485293	0.649105255089152	0.0267121468547437	0.903549501451107	1	0.928481756330797	0.995759365136766
CARHR231930	0.88384	1	293.835678276766	235.046751509903	164.542714755048	210.722700388719	0.555578445658117	0.438470234972255	0.0995170591235939	0.000578624886269045	0.00248640731909485	0.000666571810551978	0.002457383934056
CARHR231940	0.97002	1	869.853004976051	120.529226862369	1230.54104462753	191.433100040768	0.878300293575912	0.865375118979099	0.0616070647892422	0.388609066667366	0.622191929505322	0.384839382100168	0.536698230834689
CARHR231950	0.88454	1	1008.74412294559	737.791285821947	726.624415395397	650.327657579789	0.577568664157471	0.527704943154177	0.047796564925104	0.00585586338576163	0.0193369618018443	0.00599212009687108	0.0171799930760992
CARHR231960	0.99997	1	487.553843267945	361.6782509818	220.667680153821	163.298177038099	0.574111419680476	0.574706516271115	0.0251929663559957	1	1	0.999999999999995	1
CARHR231970	0.98745	1	554.304985731031	332.306472091265	6992.67964076455	4233.14414159697	0.625194927090747	0.622910155756385	0.0687358289911595	0.913996930848223	1	0.921015832621923	0.99022133798772
CARHR231980	0.59519	1	202.309474236998	9.53230265033432	194.764852051534	23.926451206129	0.955002725192378	0.890592580273122	0.0770708355173324	0.019586637624695	0.0548620109586917	0.0205780805645378	0.0499576789676526
CARHR231990	0.99643	1	359.140231668885	285.108929934229	247.289954542097	209.608038488968	0.557455489387398	0.541236683710457	0.0560427617412865	0.580680756582127	0.830749300758433	0.637197389863235	0.773053484459827
CARHR232000	0.97164	1	58.3500142140154	44.7666989966427	26.4332795672018	21.4089769382951	0.565863790623462	0.55250904739756	0.120938268640066	1	1	0.999999999999999	1
CARHR232010	0.98583	1	1856.4757676409	1136.86448380914	2728.81818489571	1902.73984192677	0.62020205245347	0.589179314842318	0.0334443888935791	0.00730936373232507	0.0235144159398419	0.00741052151642176	0.0207175625361485
CARHR232020	0.96184	1	1446.3926747296	1498.91476427758	1102.25071414513	1301.84917723039	0.491083767885758	0.458487901480029	0.0464194489833083	0.0179686880923087	0.0510631432825783	0.0189283256924277	0.0467006554120866
CARHR232030	1	1	70.231553668158	32.245926018767	5.9279358338407	11.5959027861396	0.685336464974741	0.33827838536939	NA	0.00693996914448711	0.022474275455231	0.0117441393734898	0.0308997278134093
CARHR232040	0.92957	1	268.143947460748	611.485485790333	312.17889812045	561.7310605187	0.304837397800227	0.357220895624732	0.0591081616752776	0.022337206252247	0.0614437773930833	0.0226026408411883	0.0540802014821608
CARHR232050	1	1	0	31.0981434313383	0	15.4088715785252	0	0	NA	1	1	NA	NA
CARHR232060	0.99536	1	585.841301508369	606.651720270867	239.053233246661	229.997701341761	0.491274406481873	0.5096530368422	0.0331073164325475	0.513345912959376	0.762575726746491	0.535307431109091	0.682978634943213
CARHR232070	0.93803	1	6696.87391732026	3917.74300492575	3256.04766026742	1699.7181245716	0.63091056100998	0.657022103471581	0.0389512094487809	0.00161753474826168	0.00624101489065049	0.00167509363730205	0.00560398323914184
CARHR232090	0.57595	1	211.40775470742	148.845543059111	220.243316817876	216.541671779327	0.586830865999253	0.504237376667221	0.123837578604367	0.0222773322720912	0.0613105090252809	0.0239681641966071	0.0568817739892336
CARHR232100	0.43795	1	74.8136757254471	80.5655233041333	99.4649683221229	193.515140408097	0.481490934389515	0.339493929308736	0.108435120617273	0.00431164236712771	0.0148048459075395	0.00460466269143843	0.0136385009293973
CARHR232110	0.75483	1	1680.95881747458	1534.97671074731	866.680407570154	1008.91712156836	0.522696678065555	0.462082293298943	0.0422004443901805	3.24824002998243e-05	0.000178495197141687	3.42000736865052e-05	0.000162434719264242
CARHR232120	0.72002	1	200.450663464966	344.68237991733	344.826392147815	381.976717090563	0.367709618593772	0.474442648586301	0.109320863515394	0.000125733996481397	0.000619691044885581	0.000177414099902769	0.00073933382695503
CARHR232130	1	1	17.9697519913618	4.08930701742171	170.587733322608	5.4110438342781	0.814620060819756	0.9692552191459	NA	0.0100837321994095	0.0310571427648338	0.00746625448813494	0.0208605475681705
CARHR232140	0.91971	1	888.052755673829	574.862648128284	580.593770816477	312.421448914433	0.607043136852468	0.650149916808166	0.0809175269185641	0.0354401174531116	0.0904825361024845	0.0402533691923484	0.0878084966783169
CARHR232150	0.59935	1	2335.34882587588	1621.76734050756	6425.27406054236	3536.05973867339	0.590164333742632	0.645021458978537	0.0444912170172818	1.80884853544221e-09	1.77202761135242e-08	1.68838078331758e-09	1.42747061484953e-08
CARHR232160	0.01907	1	998.312426733053	817.956585775729	2341.75589610166	994.722991862608	0.549650090299179	0.701864442945859	0.120328933538656	2.10866501372272e-27	6.54998348112075e-26	1.14310065110178e-27	3.07542905700219e-26
CARHR232170	0.75558	1	55.7005277948799	3.03592624721194	100.269000846977	9.88948107212032	0.948312742116909	0.910224969518159	0.0777459503394779	0.546176738531492	0.797872287200705	0.559956568635825	0.705659355360759
CARHR232190	0.94315	1	341.580153372422	93.599250375257	259.467537379692	105.080539212836	0.784918014112803	0.711751217575922	0.093354913089287	0.0213514989128043	0.0591492737047538	0.0212947637090652	0.0513956964582694
